Código SNIES del programa,Año,Semestre,ID Sexo,Admitidos 2014,Selected
18873,2014,1,1,24,No
18873,2014,2,1,26,No
18874,2014,1,2,130,No
18874,2014,2,2,65,No
18874,2014,1,1,63,No
18874,2014,2,1,33,No
19470,2014,1,2,100,No
19470,2014,2,2,41,No
19470,2014,1,1,46,No
19470,2014,2,1,18,No
20914,2014,1,2,28,No
20914,2014,2,2,14,No
20914,2014,1,1,7,No
20914,2014,2,1,2,No
53406,2014,1,2,36,No
53406,2014,2,2,38,No
53406,2014,1,1,23,No
53406,2014,2,1,17,No
53604,2014,1,2,10,No
53604,2014,2,2,6,No
53604,2014,1,1,11,No
53604,2014,2,1,7,No
53605,2014,1,2,6,No
53605,2014,2,2,3,No
53605,2014,1,1,42,No
53605,2014,2,1,27,No
54296,2014,1,2,38,No
54296,2014,2,2,22,No
54296,2014,1,1,8,No
54296,2014,2,1,6,No
54980,2014,1,2,31,No
54980,2014,2,2,25,No
54980,2014,1,1,21,No
54980,2014,2,1,24,No
90365,2014,1,2,4,No
90365,2014,1,1,3,No
90885,2014,1,2,4,No
90885,2014,2,2,4,No
90885,2014,1,1,2,No
90885,2014,2,1,1,No
90891,2014,1,2,5,No
90891,2014,2,2,2,No
90891,2014,1,1,5,No
90891,2014,2,1,1,No
102144,2014,1,2,2,No
102493,2014,1,2,2,No
102493,2014,2,2,4,No
102493,2014,1,1,7,No
102493,2014,2,1,2,No
102494,2014,1,1,10,No
102494,2014,2,1,1,No
102843,2014,1,2,9,No
102843,2014,2,2,6,No
102843,2014,1,1,3,No
102843,2014,2,1,3,No
102990,2014,1,2,1,No
102990,2014,2,2,2,No
102990,2014,1,1,2,No
102990,2014,2,1,1,No
103868,2014,1,2,10,No
103868,2014,1,1,9,No
103868,2014,2,1,1,No
1886,2014,1,2,63,No
1886,2014,2,2,53,No
1886,2014,1,1,59,No
1886,2014,2,1,53,No
1890,2014,1,2,19,No
1890,2014,2,2,9,No
1890,2014,1,1,75,No
1890,2014,2,1,23,No
1892,2014,1,2,10,No
1892,2014,2,2,3,No
1892,2014,1,1,8,No
1893,2014,1,2,143,No
1893,2014,1,1,76,No
1893,2014,2,1,1,No
1894,2014,1,2,128,No
1894,2014,2,2,44,No
1894,2014,1,1,60,No
1894,2014,2,1,33,No
1895,2014,1,2,13,No
1895,2014,1,1,27,No
3143,2014,1,2,5,No
3143,2014,2,2,9,No
3143,2014,1,1,4,No
3143,2014,2,1,3,No
3207,2014,1,2,42,No
3207,2014,2,2,30,No
3207,2014,1,1,21,No
3207,2014,2,1,14,No
3208,2014,1,2,10,No
3208,2014,2,2,5,No
3208,2014,1,1,13,No
3208,2014,2,1,4,No
3209,2014,1,2,22,No
3209,2014,2,2,5,No
3209,2014,1,1,18,No
3209,2014,2,1,5,No
3638,2014,1,2,64,No
3638,2014,2,2,48,No
3638,2014,1,1,25,No
3638,2014,2,1,30,No
4078,2014,1,2,1,No
4078,2014,2,2,1,No
4078,2014,2,1,3,No
5056,2014,1,2,1,No
5056,2014,2,2,2,No
5056,2014,1,1,5,No
5056,2014,2,1,9,No
6699,2014,1,2,39,No
6699,2014,2,2,18,No
6699,2014,1,1,35,No
6699,2014,2,1,28,No
7470,2014,1,2,38,No
7470,2014,2,2,13,No
7470,2014,1,1,36,No
7470,2014,2,1,19,No
9786,2014,1,2,22,No
9786,2014,2,2,14,No
9786,2014,1,1,5,No
9786,2014,2,1,6,No
10561,2014,1,2,51,No
10561,2014,2,2,20,No
10561,2014,1,1,85,No
10561,2014,2,1,40,No
10633,2014,1,2,32,No
10633,2014,2,2,21,No
10633,2014,1,1,18,No
10633,2014,2,1,19,No
16017,2014,1,2,72,No
16017,2014,2,2,64,No
16017,2014,1,1,11,No
16017,2014,2,1,17,No
17407,2014,1,2,11,No
17407,2014,2,2,12,No
17407,2014,1,1,20,No
17407,2014,2,1,25,No
20450,2014,1,2,9,No
20450,2014,2,2,11,No
20450,2014,1,1,14,No
20450,2014,2,1,18,No
53101,2014,1,2,13,No
53101,2014,2,2,6,No
53101,2014,1,1,11,No
53101,2014,2,1,1,No
53139,2014,1,2,13,No
53139,2014,2,2,24,No
53139,2014,1,1,12,No
53139,2014,2,1,9,No
53140,2014,1,2,51,No
53140,2014,2,2,46,No
53140,2014,1,1,40,No
53140,2014,2,1,44,No
53178,2014,1,2,66,No
53178,2014,2,2,51,No
53178,2014,1,1,35,No
53178,2014,2,1,35,No
53202,2014,1,2,18,No
53202,2014,2,2,19,No
53202,2014,1,1,7,No
53202,2014,2,1,8,No
53203,2014,1,2,40,No
53203,2014,2,2,23,No
53203,2014,1,1,14,No
53203,2014,2,1,17,No
53204,2014,1,2,120,No
53204,2014,2,2,121,No
53204,2014,1,1,66,No
53204,2014,2,1,84,No
53205,2014,1,2,134,No
53205,2014,2,2,138,No
53205,2014,1,1,28,No
53205,2014,2,1,33,No
53237,2014,1,2,38,No
53237,2014,2,2,29,No
53237,2014,1,1,11,No
53237,2014,2,1,2,No
53240,2014,1,2,18,No
53240,2014,2,2,16,No
53240,2014,1,1,6,No
53240,2014,2,1,9,No
53443,2014,1,2,4,No
53443,2014,2,2,5,No
53443,2014,1,1,13,No
53443,2014,2,1,3,No
53632,2014,1,2,384,No
53632,2014,2,2,426,No
53632,2014,1,1,182,No
53632,2014,2,1,125,No
53835,2014,1,2,18,No
53835,2014,2,2,2,No
53835,2014,1,1,45,No
53835,2014,2,1,12,No
53921,2014,1,2,6,No
53921,2014,2,2,7,No
53921,2014,1,1,11,No
53921,2014,2,1,10,No
54226,2014,1,2,5,No
54226,2014,2,2,2,No
54226,2014,1,1,2,No
54226,2014,2,1,1,No
54534,2014,1,2,16,No
54534,2014,2,2,7,No
54534,2014,1,1,26,No
54534,2014,2,1,7,No
54726,2014,1,2,37,No
54726,2014,2,2,9,No
54726,2014,1,1,3,No
54768,2014,1,2,33,No
54768,2014,2,2,29,No
54768,2014,1,1,23,No
54768,2014,2,1,16,No
54769,2014,1,2,40,No
54769,2014,2,2,19,No
54769,2014,1,1,24,No
54769,2014,2,1,19,No
54885,2014,1,2,14,No
54885,2014,2,2,9,No
54885,2014,1,1,45,No
54885,2014,2,1,25,No
54908,2014,1,2,28,No
54908,2014,2,2,24,No
54908,2014,1,1,18,No
54908,2014,2,1,14,No
54938,2014,1,2,439,No
54938,2014,1,1,194,No
55154,2014,1,2,29,No
55154,2014,2,2,26,No
55154,2014,1,1,19,No
55154,2014,2,1,13,No
90399,2014,1,2,241,No
90399,2014,2,2,745,No
90399,2014,1,1,180,No
90399,2014,2,1,435,No
90566,2014,1,2,16,No
90566,2014,2,2,12,No
90566,2014,1,1,97,No
90566,2014,2,1,73,No
90567,2014,1,1,1,No
91360,2014,1,2,8,No
91360,2014,2,2,7,No
91360,2014,1,1,5,No
91360,2014,2,1,9,No
91439,2014,1,2,58,No
91439,2014,2,2,45,No
91439,2014,1,1,35,No
91439,2014,2,1,36,No
91440,2014,1,2,1,No
91440,2014,2,1,2,No
91441,2014,1,2,7,No
91441,2014,2,2,2,No
91441,2014,1,1,3,No
91441,2014,2,1,6,No
91442,2014,1,2,22,No
91442,2014,2,2,20,No
91442,2014,1,1,1,No
91442,2014,2,1,4,No
91500,2014,1,2,2,No
91501,2014,1,2,54,No
91501,2014,2,2,41,No
91501,2014,1,1,40,No
91501,2014,2,1,49,No
91502,2014,1,2,5,No
91502,2014,2,2,7,No
91502,2014,1,1,1,No
91502,2014,2,1,3,No
91520,2014,2,1,1,No
101275,2014,2,1,10,No
101288,2014,1,2,5,No
101288,2014,2,2,3,No
101288,2014,1,1,2,No
101288,2014,2,1,4,No
101332,2014,1,2,584,No
101332,2014,2,2,608,No
101332,2014,1,1,152,No
101332,2014,2,1,176,No
101381,2014,1,2,9,No
101381,2014,2,2,8,No
101381,2014,1,1,6,No
101381,2014,2,1,9,No
101382,2014,1,2,17,No
101382,2014,2,2,39,No
101382,2014,1,1,41,No
101382,2014,2,1,35,No
101387,2014,1,2,47,No
101387,2014,2,2,29,No
101387,2014,1,1,46,No
101387,2014,2,1,50,No
101388,2014,1,2,179,No
101388,2014,2,2,248,No
101388,2014,1,1,402,No
101388,2014,2,1,532,No
101389,2014,1,2,109,No
101389,2014,2,2,113,No
101389,2014,1,1,146,No
101389,2014,2,1,192,No
101492,2014,1,2,148,No
101492,2014,2,2,142,No
101492,2014,1,1,79,No
101492,2014,2,1,101,No
101525,2014,2,2,6,No
101525,2014,2,1,9,No
101647,2014,1,2,18,No
101647,2014,2,2,6,No
101647,2014,1,1,14,No
101647,2014,2,1,8,No
101660,2014,1,2,43,No
101660,2014,2,2,38,No
101660,2014,1,1,30,No
101660,2014,2,1,48,No
102464,2014,1,2,3,No
102464,2014,2,2,7,No
102464,2014,1,1,6,No
102464,2014,2,1,75,No
102473,2014,1,2,13,No
102473,2014,2,2,7,No
102473,2014,1,1,14,No
102473,2014,2,1,9,No
102552,2014,2,2,1,No
102552,2014,2,1,3,No
102704,2014,1,2,68,No
102704,2014,2,2,74,No
102704,2014,2,1,2,No
102705,2014,1,2,3,No
102705,2014,1,1,1,No
102705,2014,2,1,1,No
102743,2014,1,2,2,No
102743,2014,1,1,13,No
102743,2014,2,1,6,No
102744,2014,1,1,14,No
102744,2014,2,1,3,No
102810,2014,2,2,2,No
102810,2014,2,1,1,No
102815,2014,1,2,3,No
102815,2014,2,2,2,No
102815,2014,1,1,7,No
102815,2014,2,1,16,No
102847,2014,1,2,13,No
102847,2014,2,2,8,No
102847,2014,1,1,10,No
102847,2014,2,1,5,No
102902,2014,2,2,1,No
102902,2014,2,1,4,No
103090,2014,1,2,3,No
103090,2014,2,2,10,No
103090,2014,1,1,2,No
103090,2014,2,1,8,No
352,2014,1,2,76,No
352,2014,2,2,58,No
352,2014,1,1,122,No
352,2014,2,1,86,No
3766,2014,1,2,23,No
3766,2014,2,2,13,No
3766,2014,1,1,9,No
3766,2014,2,1,6,No
3952,2014,1,2,23,No
3952,2014,2,2,8,No
3952,2014,1,1,18,No
3952,2014,2,1,10,No
5311,2014,1,2,34,No
5311,2014,2,2,10,No
5311,2014,1,1,14,No
5311,2014,2,1,9,No
7550,2014,1,2,36,No
7550,2014,2,2,16,No
7550,2014,1,1,7,No
7550,2014,2,1,2,No
10532,2014,1,2,31,No
10532,2014,2,2,3,No
10532,2014,1,1,15,No
10532,2014,2,1,1,No
51986,2014,1,2,41,No
51986,2014,2,2,35,No
51986,2014,1,1,29,No
51986,2014,2,1,28,No
52092,2014,1,2,271,No
52092,2014,2,2,234,No
52092,2014,1,1,206,No
52092,2014,2,1,210,No
52142,2014,1,2,48,No
52142,2014,2,2,6,No
52142,2014,1,1,10,No
52142,2014,2,1,2,No
52763,2014,1,1,1,No
52764,2014,1,2,45,No
52764,2014,2,2,47,No
52764,2014,1,1,29,No
52764,2014,2,1,34,No
52784,2014,1,2,63,No
52784,2014,2,2,61,No
52784,2014,1,1,35,No
52784,2014,2,1,37,No
52785,2014,1,2,41,No
52785,2014,2,2,44,No
52785,2014,1,1,30,No
52785,2014,2,1,22,No
52786,2014,1,2,88,No
52786,2014,2,2,3,No
52786,2014,1,1,12,No
53039,2014,1,2,33,No
53039,2014,2,2,22,No
53039,2014,1,1,36,No
53039,2014,2,1,30,No
53128,2014,1,2,7,No
53128,2014,2,2,42,No
53128,2014,1,1,15,No
53128,2014,2,1,43,No
53449,2014,2,2,42,No
53449,2014,2,1,14,No
54068,2014,1,2,29,No
54068,2014,2,2,3,No
54068,2014,1,1,28,No
54068,2014,2,1,12,No
54125,2014,1,2,25,No
54125,2014,2,2,8,No
54125,2014,1,1,6,No
54346,2014,1,2,21,No
54346,2014,2,2,19,No
54346,2014,1,1,10,No
54346,2014,2,1,22,No
54581,2014,1,2,28,No
54581,2014,2,2,5,No
54581,2014,1,1,14,No
54581,2014,2,1,5,No
101644,2014,1,2,4,No
101644,2014,2,2,3,No
101644,2014,2,1,3,No
102207,2014,1,2,5,No
102207,2014,2,2,2,No
102207,2014,1,1,11,No
102207,2014,2,1,4,No
102306,2014,1,2,10,No
102306,2014,2,2,1,No
102306,2014,1,1,6,No
102306,2014,2,1,2,No
102896,2014,1,2,18,No
102896,2014,2,2,10,No
102896,2014,1,1,22,No
102896,2014,2,1,10,No
103068,2014,1,2,5,No
103068,2014,2,2,4,No
103068,2014,1,1,12,No
103068,2014,2,1,14,No
103153,2014,2,2,76,No
103153,2014,2,1,15,No
103281,2014,2,2,12,No
103281,2014,2,1,4,No
1902,2014,1,2,42,No
1902,2014,2,2,88,No
1902,2014,1,1,161,No
1902,2014,2,1,76,No
2459,2014,1,2,26,No
2459,2014,2,2,44,No
2459,2014,1,1,59,No
2459,2014,2,1,11,No
2460,2014,1,2,28,No
2460,2014,2,2,83,No
2460,2014,1,1,139,No
2460,2014,2,1,80,No
2806,2014,1,2,31,No
2806,2014,2,2,39,No
2806,2014,1,1,40,No
2806,2014,2,1,4,No
2807,2014,1,2,17,No
2807,2014,2,2,66,No
2807,2014,1,1,56,No
2807,2014,2,1,9,No
3435,2014,1,2,14,No
3435,2014,2,2,26,No
3435,2014,1,1,25,No
3435,2014,2,1,9,No
3680,2014,1,2,132,No
3680,2014,2,2,349,No
3680,2014,1,1,341,No
3680,2014,2,1,77,No
3823,2014,1,2,85,No
3823,2014,2,2,113,No
3823,2014,1,1,77,No
3823,2014,2,1,30,No
3896,2014,1,2,72,No
3896,2014,2,2,93,No
3896,2014,1,1,61,No
3896,2014,2,1,20,No
4180,2014,1,2,9,No
4180,2014,2,2,1,No
4180,2014,1,1,10,No
4678,2014,1,2,24,No
4678,2014,2,2,65,No
4678,2014,1,1,100,No
4678,2014,2,1,53,No
8079,2014,1,2,43,No
8079,2014,2,2,88,No
8079,2014,1,1,37,No
8079,2014,2,1,24,No
8088,2014,1,2,26,No
8088,2014,2,2,16,No
8088,2014,1,1,18,No
8088,2014,2,1,5,No
9752,2014,1,2,25,No
9752,2014,2,2,19,No
9752,2014,1,1,17,No
9752,2014,2,1,6,No
9756,2014,1,2,265,No
9756,2014,2,2,357,No
9756,2014,1,1,404,No
9756,2014,2,1,224,No
9757,2014,1,2,69,No
9757,2014,2,2,158,No
9757,2014,1,1,67,No
9757,2014,2,1,52,No
9794,2014,1,2,225,No
9794,2014,2,2,112,No
9794,2014,1,1,277,No
9794,2014,2,1,122,No
10548,2014,1,2,49,No
10548,2014,2,2,70,No
10548,2014,1,1,127,No
10548,2014,2,1,50,No
10569,2014,1,2,79,No
10569,2014,2,2,124,No
10569,2014,1,1,192,No
10569,2014,2,1,42,No
10766,2014,1,2,52,No
10766,2014,2,2,13,No
10766,2014,1,1,211,No
10766,2014,2,1,48,No
11852,2014,1,2,18,No
11852,2014,1,1,13,No
11852,2014,2,1,1,No
19270,2014,1,2,15,No
19270,2014,2,2,35,No
19270,2014,1,1,100,No
19270,2014,2,1,47,No
52054,2014,1,2,10,No
52054,2014,2,2,14,No
52054,2014,1,1,17,No
52173,2014,1,1,2,No
52173,2014,2,1,2,No
53952,2014,1,2,1,No
54008,2014,1,2,2,No
54008,2014,2,2,10,No
54008,2014,1,1,25,No
54008,2014,2,1,12,No
54359,2014,1,2,10,No
54359,2014,2,2,18,No
54359,2014,1,1,22,No
54359,2014,2,1,3,No
54953,2014,1,1,3,No
54953,2014,2,1,1,No
55001,2014,1,1,1,No
55001,2014,2,1,1,No
90748,2014,1,2,29,No
90748,2014,2,2,26,No
90748,2014,1,1,116,No
90748,2014,2,1,52,No
90767,2014,2,2,6,No
90898,2014,1,2,17,No
90898,2014,2,2,34,No
90898,2014,1,1,67,No
90898,2014,2,1,68,No
91001,2014,1,2,56,No
91001,2014,2,2,57,No
91001,2014,1,1,147,No
91001,2014,2,1,52,No
91346,2014,1,2,17,No
91346,2014,2,2,15,No
91346,2014,1,1,56,No
91346,2014,2,1,17,No
91452,2014,1,2,46,No
91452,2014,2,2,25,No
91452,2014,1,1,197,No
91452,2014,2,1,58,No
101347,2014,1,2,101,No
101347,2014,2,2,85,No
101347,2014,1,1,170,No
101347,2014,2,1,13,No
102225,2014,1,2,108,No
102225,2014,2,2,170,No
102225,2014,1,1,80,No
102225,2014,2,1,88,No
102388,2014,1,2,28,No
102388,2014,2,2,194,No
102388,2014,1,1,139,No
102388,2014,2,1,96,No
102478,2014,1,2,13,No
102478,2014,2,2,33,No
102478,2014,1,1,10,No
102478,2014,2,1,11,No
102607,2014,1,2,44,No
102607,2014,2,2,169,No
102607,2014,1,1,221,No
102607,2014,2,1,45,No
102628,2014,1,2,10,No
102628,2014,2,2,45,No
102628,2014,1,1,38,No
102628,2014,2,1,70,No
102742,2014,1,2,135,No
102742,2014,2,2,254,No
102742,2014,1,1,99,No
102742,2014,2,1,156,No
103186,2014,2,2,59,No
103186,2014,2,1,49,No
3788,2014,1,2,18,No
3788,2014,2,2,13,No
3788,2014,2,1,1,No
3789,2014,1,2,64,No
3789,2014,2,2,58,No
3789,2014,1,1,13,No
3789,2014,2,1,16,No
3790,2014,1,2,34,No
3790,2014,2,2,22,No
3790,2014,1,1,2,No
3792,2014,1,2,15,No
3792,2014,2,2,14,No
3792,2014,1,1,2,No
3792,2014,2,1,4,No
4677,2014,1,2,16,No
4677,2014,2,2,15,No
4677,2014,1,1,2,No
4677,2014,2,1,5,No
54106,2014,1,2,15,No
54106,2014,2,2,11,No
54106,2014,1,1,2,No
54106,2014,2,1,1,No
4378,2014,1,2,4,No
4378,2014,2,2,20,No
4378,2014,1,1,13,No
4378,2014,2,1,18,No
11083,2014,1,2,1,No
11083,2014,1,1,2,No
11132,2014,1,2,34,No
11132,2014,2,2,39,No
11132,2014,1,1,15,No
11132,2014,2,1,23,No
12287,2014,2,2,2,No
12287,2014,1,1,3,No
12287,2014,2,1,5,No
20641,2014,1,2,11,No
20641,2014,2,2,14,No
20641,2014,1,1,2,No
20641,2014,2,1,4,No
52191,2014,1,2,31,No
52191,2014,2,2,160,No
52191,2014,1,1,24,No
52191,2014,2,1,113,No
101300,2014,1,2,9,No
101300,2014,1,1,5,No
101913,2014,1,2,68,No
101913,2014,2,2,79,No
101913,2014,1,1,16,No
101913,2014,2,1,21,No
102773,2014,2,2,64,No
102773,2014,2,1,11,No
5097,2014,1,2,48,No
5097,2014,2,2,23,No
5097,2014,1,1,127,No
5097,2014,2,1,79,No
6687,2014,1,2,170,No
6687,2014,2,2,63,No
6687,2014,1,1,65,No
6687,2014,2,1,19,No
8958,2014,1,2,37,No
8958,2014,2,2,11,No
8958,2014,1,1,22,No
8958,2014,2,1,6,No
9570,2014,1,2,31,No
9570,2014,2,2,14,No
9570,2014,1,1,81,No
9570,2014,2,1,84,No
9809,2014,1,2,123,No
9809,2014,2,2,41,No
9809,2014,1,1,70,No
9809,2014,2,1,29,No
10282,2014,1,2,96,No
10282,2014,2,2,44,No
10282,2014,1,1,67,No
10282,2014,2,1,28,No
19219,2014,2,2,5,No
19219,2014,1,1,1,No
19219,2014,2,1,3,No
53568,2014,1,2,1,No
53569,2014,1,2,1,No
53569,2014,1,1,1,No
53570,2014,1,2,14,No
53570,2014,2,2,7,No
53570,2014,1,1,5,No
53570,2014,2,1,4,No
53571,2014,1,2,52,No
53571,2014,2,2,38,No
53571,2014,1,1,25,No
53571,2014,2,1,26,No
54828,2014,1,2,1,No
54828,2014,1,1,6,No
55100,2014,1,2,5,No
55100,2014,2,2,5,No
55100,2014,1,1,16,No
55100,2014,2,1,11,No
91005,2014,1,2,21,No
91005,2014,2,2,8,No
91005,2014,1,1,4,No
91005,2014,2,1,6,No
91083,2014,1,2,55,No
91083,2014,2,2,76,No
91083,2014,1,1,24,No
91083,2014,2,1,24,No
102120,2014,2,2,1,No
102120,2014,2,1,25,No
102205,2014,2,2,1,No
102205,2014,2,1,7,No
11929,2014,1,2,3,No
11929,2014,2,2,1,No
11929,2014,1,1,19,No
11929,2014,2,1,3,No
19175,2014,1,2,1,No
19175,2014,2,2,1,No
19175,2014,2,1,2,No
52288,2014,1,2,8,No
52288,2014,2,2,5,No
52288,2014,1,1,3,No
52288,2014,2,1,5,No
52474,2014,1,2,1,No
52474,2014,1,1,7,No
54320,2014,1,1,1,No
54345,2014,1,1,9,No
54360,2014,1,2,17,No
54360,2014,2,2,9,No
54360,2014,1,1,6,No
54360,2014,2,1,4,No
54480,2014,1,2,20,No
54480,2014,2,2,14,No
54480,2014,1,1,6,No
54480,2014,2,1,4,No
11975,2014,1,2,7,No
11975,2014,2,2,3,No
11975,2014,1,1,9,No
11975,2014,2,1,7,No
90659,2014,1,2,2,No
90659,2014,1,1,3,No
102718,2014,1,2,11,No
102718,2014,2,2,1,No
102718,2014,1,1,17,No
102718,2014,2,1,6,No
5484,2014,1,2,98,No
5484,2014,2,2,205,No
5484,2014,1,1,166,No
5484,2014,2,1,54,No
5814,2014,1,2,13,No
5814,2014,2,2,35,No
5814,2014,1,1,26,No
5814,2014,2,1,7,No
5815,2014,1,2,8,No
5815,2014,2,2,23,No
5815,2014,1,1,63,No
5815,2014,2,1,23,No
5816,2014,1,2,6,No
5816,2014,2,2,25,No
5816,2014,1,1,31,No
5816,2014,2,1,12,No
6243,2014,1,2,10,No
6243,2014,2,2,35,No
6243,2014,1,1,19,No
6243,2014,2,1,2,No
6244,2014,1,2,7,No
6244,2014,2,2,18,No
6244,2014,1,1,25,No
6244,2014,2,1,6,No
6605,2014,1,2,15,No
6605,2014,2,2,20,No
6605,2014,1,1,23,No
6605,2014,2,1,7,No
6606,2014,1,2,35,No
6606,2014,2,2,56,No
6606,2014,1,1,39,No
6606,2014,2,1,16,No
8148,2014,1,2,10,No
8148,2014,2,2,20,No
8148,2014,1,1,12,No
8148,2014,2,1,7,No
8149,2014,1,2,7,No
8149,2014,2,2,10,No
8149,2014,1,1,11,No
8149,2014,2,1,8,No
9011,2014,1,2,7,No
9011,2014,2,2,29,No
9011,2014,1,1,54,No
9011,2014,2,1,29,No
19265,2014,1,2,36,No
19265,2014,2,2,47,No
19265,2014,1,1,127,No
19265,2014,2,1,74,No
52058,2014,1,2,4,No
52058,2014,2,2,8,No
52058,2014,1,1,39,No
52058,2014,2,1,12,No
52371,2014,1,2,30,No
52371,2014,2,2,36,No
52371,2014,1,1,92,No
52371,2014,2,1,40,No
53389,2014,1,2,11,No
53389,2014,2,2,15,No
53389,2014,1,1,8,No
53866,2014,1,2,3,No
53866,2014,2,2,5,No
53866,2014,1,1,15,No
53866,2014,2,1,9,No
54042,2014,2,2,1,No
54042,2014,1,1,8,No
54042,2014,2,1,2,No
54043,2014,1,2,1,No
54043,2014,2,2,5,No
54043,2014,1,1,21,No
54043,2014,2,1,7,No
54066,2014,1,2,12,No
54066,2014,2,2,17,No
54066,2014,1,1,49,No
54066,2014,2,1,31,No
54522,2014,1,2,4,No
54522,2014,2,2,13,No
54522,2014,1,1,11,No
91014,2014,1,2,12,No
91014,2014,2,2,44,No
91014,2014,1,1,46,No
91014,2014,2,1,19,No
91015,2014,1,2,7,No
91015,2014,2,2,4,No
91015,2014,1,1,9,No
91015,2014,2,1,8,No
101583,2014,1,2,4,No
101583,2014,2,2,1,No
101583,2014,1,1,13,No
101583,2014,2,1,6,No
101943,2014,1,2,6,No
101943,2014,2,2,12,No
101943,2014,1,1,22,No
101943,2014,2,1,6,No
102674,2014,1,2,4,No
102674,2014,2,2,8,No
102674,2014,1,1,1,No
102674,2014,2,1,5,No
102675,2014,1,2,10,No
102675,2014,2,2,14,No
102675,2014,1,1,21,No
102675,2014,2,1,20,No
102794,2014,2,2,2,No
102794,2014,2,1,2,No
103000,2014,2,2,2,No
19193,2014,1,2,31,No
19193,2014,2,2,18,No
19193,2014,1,1,30,No
19193,2014,2,1,26,No
52366,2014,1,2,59,No
52366,2014,2,2,56,No
52366,2014,1,1,54,No
52366,2014,2,1,31,No
53746,2014,1,2,11,No
53746,2014,2,2,11,No
53746,2014,1,1,13,No
53746,2014,2,1,10,No
53899,2014,1,2,1,No
53899,2014,1,1,1,No
53900,2014,1,2,6,No
53900,2014,1,1,9,No
53900,2014,2,1,1,No
54337,2014,1,2,17,No
54337,2014,2,2,13,No
54337,2014,1,1,13,No
54337,2014,2,1,13,No
90393,2014,1,2,3,No
90393,2014,2,2,1,No
90393,2014,1,1,2,No
90394,2014,1,2,60,No
90394,2014,2,2,54,No
90394,2014,1,1,52,No
90394,2014,2,1,29,No
90395,2014,1,2,25,No
90395,2014,2,2,26,No
90395,2014,1,1,15,No
90395,2014,2,1,16,No
102844,2014,1,2,6,No
102844,2014,2,2,1,No
102844,2014,1,1,11,No
102859,2014,1,2,6,No
102859,2014,2,2,4,No
102859,2014,1,1,4,No
102859,2014,2,1,6,No
19660,2014,1,2,11,No
19660,2014,2,2,12,No
19660,2014,1,1,2,No
19660,2014,2,1,2,No
54096,2014,1,2,6,No
54096,2014,2,2,9,No
54096,2014,1,1,4,No
54096,2014,2,1,3,No
91238,2014,1,2,25,No
91238,2014,2,2,9,No
91238,2014,1,1,2,No
91238,2014,2,1,6,No
19609,2014,1,2,67,No
19609,2014,2,2,30,No
19609,2014,1,1,11,No
19609,2014,2,1,9,No
19025,2014,1,2,7,No
19025,2014,2,2,2,No
19025,2014,1,1,4,No
19025,2014,2,1,3,No
52549,2014,1,2,64,No
52549,2014,2,2,24,No
52549,2014,1,1,107,No
52549,2014,2,1,43,No
52550,2014,1,2,4,No
52550,2014,1,1,2,No
52551,2014,1,2,28,No
52551,2014,2,2,15,No
52551,2014,1,1,26,No
52551,2014,2,1,12,No
52568,2014,1,2,10,No
52569,2014,1,2,12,No
52569,2014,1,1,12,No
52594,2014,1,2,12,No
52594,2014,1,1,8,No
52594,2014,1,2,5,No
52594,2014,1,1,2,No
52777,2014,1,2,5,No
52777,2014,1,1,6,No
52796,2014,1,2,18,No
52796,2014,2,2,5,No
52796,2014,1,1,11,No
52796,2014,2,1,5,No
53331,2014,1,2,22,No
53331,2014,2,2,14,No
53331,2014,1,1,19,No
53331,2014,2,1,3,No
53331,2014,1,2,3,No
53331,2014,2,2,2,No
53331,2014,1,1,1,No
53331,2014,2,1,7,No
53331,2014,2,2,4,No
53331,2014,2,1,6,No
103330,2014,2,1,1,No
103332,2014,2,2,1,No
103332,2014,2,1,6,No
103406,2014,2,2,48,No
103406,2014,2,1,33,No
103419,2014,2,2,13,No
103419,2014,2,1,13,No
103435,2014,2,2,7,No
103435,2014,2,1,2,No
103518,2014,2,2,3,No
103518,2014,2,1,4,No
103611,2014,2,2,4,No
103611,2014,2,1,13,No
103612,2014,2,2,3,No
103612,2014,2,1,4,No
16483,2014,1,2,12,No
16483,2014,2,2,13,No
16483,2014,1,1,17,No
16483,2014,2,1,12,No
16489,2014,1,2,12,No
16489,2014,2,2,10,No
16489,2014,1,1,106,No
16489,2014,2,1,89,No
16491,2014,1,2,51,No
16491,2014,2,2,44,No
16502,2014,1,2,28,No
16502,2014,1,1,17,No
19062,2014,1,2,11,No
19062,2014,2,2,7,No
19062,2014,1,1,26,No
19062,2014,2,1,18,No
19787,2014,1,2,35,No
19787,2014,2,2,28,No
19787,2014,1,1,29,No
19787,2014,2,1,28,No
19788,2014,1,2,78,No
19788,2014,2,2,49,No
19788,2014,1,1,36,No
19788,2014,2,1,37,No
19979,2014,1,2,27,No
19979,2014,2,2,21,No
19979,2014,1,1,76,No
19979,2014,2,1,58,No
20376,2014,1,2,12,No
20376,2014,2,2,7,No
20376,2014,1,1,53,No
20376,2014,2,1,21,No
52939,2014,1,2,89,No
52939,2014,2,2,74,No
52939,2014,1,1,77,No
52939,2014,2,1,68,No
53874,2014,1,2,117,No
53874,2014,2,2,102,No
53874,2014,1,1,40,No
53874,2014,2,1,27,No
54386,2014,2,2,17,No
54386,2014,2,1,21,No
54387,2014,2,1,2,No
90715,2014,1,2,4,No
